,id_site,activity_type,week_from,week_to,code_mod_pres
2404,547546,oucontent,,,DDD2013B
2405,547717,resource,,,DDD2013B
2406,547723,resource,,,DDD2013B
2407,547891,subpage,,,DDD2013B
2408,547580,resource,,,DDD2013B
2409,547760,url,,,DDD2013B
2410,547923,subpage,,,DDD2013B
2411,547612,resource,,,DDD2013B
2412,547792,url,,,DDD2013B
2413,547955,subpage,,,DDD2013B
2414,674050,subpage,,,DDD2013J
2415,674224,resource,,,DDD2013J
2416,674446,url,,,DDD2013J
2417,674085,subpage,,,DDD2013J
2418,674258,resource,,,DDD2013J
2419,673545,forumng,,,DDD2013J
2420,674121,subpage,,,DDD2013J
2421,674299,resource,,,DDD2013J
2422,673986,subpage,,,DDD2013J
2423,674155,subpage,,,DDD2013J
2424,674334,resource,,,DDD2013J
2425,674018,subpage,,,DDD2013J
2426,674188,resource,,,DDD2013J
2427,674374,url,,,DDD2013J
2428,674047,subpage,,,DDD2013J
2429,674221,resource,,,DDD2013J
2430,674443,url,,,DDD2013J
2431,674082,subpage,,,DDD2013J
2432,674255,resource,,,DDD2013J
2433,673541,forumng,,,DDD2013J
2434,674118,subpage,,,DDD2013J
2435,674290,resource,,,DDD2013J
2436,674296,resource,,,DDD2013J
2437,673983,subpage,,,DDD2013J
2438,674152,subpage,,,DDD2013J
2439,674331,resource,,,DDD2013J
2440,674015,subpage,,,DDD2013J
2441,674185,resource,,,DDD2013J
2442,674369,oucollaborate,,,DDD2013J
2443,674217,resource,,,DDD2013J
2444,674440,url,,,DDD2013J
2445,674078,subpage,,,DDD2013J
2446,674251,resource,,,DDD2013J
2447,673537,forumng,,,DDD2013J
2448,674113,subpage,,,DDD2013J
2449,674287,resource,,,DDD2013J
2450,674293,resource,,,DDD2013J
2451,673980,subpage,,,DDD2013J
2452,674149,subpage,,,DDD2013J
2453,674327,resource,,,DDD2013J
2454,674012,subpage,,,DDD2013J
2455,674182,resource,,,DDD2013J
2456,674364,resource,,,DDD2013J
2457,674044,subpage,,,DDD2013J
2458,674214,resource,,,DDD2013J
2459,674437,url,,,DDD2013J
2460,674074,subpage,,,DDD2013J
2461,674248,resource,,,DDD2013J
2462,673534,forumng,,,DDD2013J
2463,674110,subpage,,,DDD2013J
2464,674284,resource,,,DDD2013J
2465,673971,subpage,,,DDD2013J
2466,673977,subpage,,,DDD2013J
2467,674145,subpage,,,DDD2013J
2468,674324,resource,,,DDD2013J
2469,674009,subpage,,,DDD2013J
2470,674179,resource,,,DDD2013J
2471,674361,resource,,,DDD2013J
2472,674041,subpage,,,DDD2013J
2473,674434,url,,,DDD2013J
2474,674071,subpage,,,DDD2013J
2475,674245,resource,,,DDD2013J
2476,673530,forumng,,,DDD2013J
2477,674105,subpage,,,DDD2013J
2478,674281,resource,,,DDD2013J
2479,673968,subpage,,,DDD2013J
2480,673974,subpage,,,DDD2013J
2481,674142,subpage,,,DDD2013J
2482,674321,resource,,,DDD2013J
2483,674006,subpage,,,DDD2013J
2484,674176,resource,,,DDD2013J
2485,674358,resource,,,DDD2013J
2486,674038,subpage,,,DDD2013J
2487,674210,resource,,,DDD2013J
2488,674431,url,,,DDD2013J
2489,674067,subpage,,,DDD2013J
2490,674242,resource,,,DDD2013J
2491,673527,forumng,,,DDD2013J
2492,674102,subpage,,,DDD2013J
2493,674277,resource,,,DDD2013J
2494,673746,ouwiki,,,DDD2013J
2495,674139,subpage,,,DDD2013J
2496,674318,resource,,,DDD2013J
2497,674003,subpage,,,DDD2013J
2498,674172,resource,,,DDD2013J
2499,674355,resource,,,DDD2013J
2500,674035,subpage,,,DDD2013J
2501,674207,resource,,,DDD2013J
2502,674428,url,,,DDD2013J
2503,674064,subpage,,,DDD2013J
2504,674239,resource,,,DDD2013J
2505,673524,externalquiz,,,DDD2013J
2506,674099,subpage,,,DDD2013J
2507,674274,resource,,,DDD2013J
2508,673740,oucontent,,,DDD2013J
2509,674136,subpage,,,DDD2013J
2510,674315,resource,,,DDD2013J
2511,674000,subpage,,,DDD2013J
2512,674169,subpage,,,DDD2013J
2513,674351,resource,,,DDD2013J
2514,674032,subpage,,,DDD2013J
2515,674204,resource,,,DDD2013J
2516,674392,url,,,DDD2013J
2517,674061,subpage,,,DDD2013J
2518,674236,resource,,,DDD2013J
2519,673521,externalquiz,,,DDD2013J
2520,674096,subpage,,,DDD2013J
2521,674271,resource,,,DDD2013J
2522,673733,oucontent,,,DDD2013J
2523,674133,subpage,,,DDD2013J
2524,674312,resource,,,DDD2013J
2525,673997,subpage,,,DDD2013J
2526,674166,subpage,,,DDD2013J
2527,674346,resource,,,DDD2013J
2528,674029,subpage,,,DDD2013J
2529,674200,resource,,,DDD2013J
2530,674383,url,,,DDD2013J
2531,674058,subpage,,,DDD2013J
2532,674233,resource,,,DDD2013J
2533,674458,url,,,DDD2013J
2534,674093,subpage,,,DDD2013J
2535,674268,resource,,,DDD2013J
2536,673729,oucontent,,,DDD2013J
2537,674130,subpage,,,DDD2013J
2538,674309,resource,,,DDD2013J
2539,673994,subpage,,,DDD2013J
2540,674163,subpage,,,DDD2013J
2541,674343,resource,,,DDD2013J
2542,674026,subpage,,,DDD2013J
2543,674197,resource,,,DDD2013J
2544,674055,subpage,,,DDD2013J
2545,674229,resource,,,DDD2013J
2546,674453,url,,,DDD2013J
2547,674090,subpage,,,DDD2013J
2548,674265,resource,,,DDD2013J
2549,673726,oucontent,,,DDD2013J
2550,674126,subpage,,,DDD2013J
2551,674306,resource,,,DDD2013J
2552,673991,subpage,,,DDD2013J
2553,674160,subpage,,,DDD2013J
2554,674339,resource,,,DDD2013J
2555,674023,subpage,,,DDD2013J
2556,674194,resource,,,DDD2013J
2557,674380,url,,,DDD2013J
2558,674052,subpage,,,DDD2013J
2559,674226,resource,,,DDD2013J
2560,674448,url,,,DDD2013J
2561,674087,subpage,,,DDD2013J
2562,674262,resource,,,DDD2013J
2563,673723,oucontent,,,DDD2013J
2564,674123,subpage,,,DDD2013J
2565,674301,resource,,,DDD2013J
2566,673988,subpage,,,DDD2013J
2567,674157,subpage,,,DDD2013J
2568,674336,resource,,,DDD2013J
2569,674020,subpage,,,DDD2013J
2570,674191,resource,,,DDD2013J
2571,674377,url,,,DDD2013J
2572,674049,subpage,,,DDD2013J
2573,674223,resource,,,DDD2013J
2574,674445,url,,,DDD2013J
2575,674084,subpage,,,DDD2013J
2576,674257,resource,,,DDD2013J
2577,673543,forumng,,,DDD2013J
2578,674120,subpage,,,DDD2013J
2579,674292,resource,,,DDD2013J
2580,674298,resource,,,DDD2013J
2581,673985,subpage,,,DDD2013J
2582,674154,subpage,,,DDD2013J
2583,674333,resource,,,DDD2013J
2584,674017,subpage,,,DDD2013J
2585,674187,resource,,,DDD2013J
2586,674373,url,,,DDD2013J
2587,674046,subpage,,,DDD2013J
2588,674220,resource,,,DDD2013J
2589,674442,url,,,DDD2013J
2590,674080,subpage,,,DDD2013J
2591,674253,resource,,,DDD2013J
2592,673540,forumng,,,DDD2013J
2593,674117,subpage,,,DDD2013J
2594,674289,resource,,,DDD2013J
2595,674295,resource,,,DDD2013J
2596,673982,subpage,,,DDD2013J
2597,674151,subpage,,,DDD2013J
2598,674329,resource,,,DDD2013J
2599,674014,subpage,,,DDD2013J
2600,674184,resource,,,DDD2013J
2601,674367,oucollaborate,,,DDD2013J
2602,674216,resource,,,DDD2013J
2603,674439,url,,,DDD2013J
2604,674077,subpage,,,DDD2013J
2605,674250,resource,,,DDD2013J
2606,673536,forumng,,,DDD2013J
2607,674112,subpage,,,DDD2013J
2608,674286,resource,,,DDD2013J
2609,673973,subpage,,,DDD2013J
2610,673979,subpage,,,DDD2013J
2611,674148,subpage,,,DDD2013J
2612,674326,resource,,,DDD2013J
2613,674011,subpage,,,DDD2013J
2614,674181,resource,,,DDD2013J
2615,674363,resource,,,DDD2013J
2616,674043,subpage,,,DDD2013J
2617,674213,resource,,,DDD2013J
2618,674436,url,,,DDD2013J
2619,674073,subpage,,,DDD2013J
2620,674247,resource,,,DDD2013J
2621,673533,forumng,,,DDD2013J
2622,674108,subpage,,,DDD2013J
2623,674283,resource,,,DDD2013J
2624,673970,subpage,,,DDD2013J
2625,673976,subpage,,,DDD2013J
2626,674144,subpage,,,DDD2013J
2627,674323,resource,,,DDD2013J
2628,674008,subpage,,,DDD2013J
2629,674178,resource,,,DDD2013J
2630,674360,resource,,,DDD2013J
2631,674040,subpage,,,DDD2013J
2632,674433,url,,,DDD2013J
2633,674070,subpage,,,DDD2013J
2634,674244,resource,,,DDD2013J
2635,673529,forumng,,,DDD2013J
2636,674104,subpage,,,DDD2013J
2637,674279,resource,,,DDD2013J
2638,673967,subpage,,,DDD2013J
2639,674141,subpage,,,DDD2013J
2640,674320,resource,,,DDD2013J
2641,674005,subpage,,,DDD2013J
2642,674175,resource,,,DDD2013J
2643,674357,resource,,,DDD2013J
2644,674037,subpage,,,DDD2013J
2645,674209,resource,,,DDD2013J
2646,674430,url,,,DDD2013J
2647,674066,subpage,,,DDD2013J
2648,674241,resource,,,DDD2013J
2649,673526,externalquiz,,,DDD2013J
2650,674101,subpage,,,DDD2013J
2651,674276,resource,,,DDD2013J
2652,673745,ouwiki,,,DDD2013J
2653,674138,subpage,,,DDD2013J
2654,674317,resource,,,DDD2013J
2655,674002,subpage,,,DDD2013J
2656,674171,resource,,,DDD2013J
2657,674353,resource,,,DDD2013J
2658,674034,subpage,,,DDD2013J
2659,674206,resource,,,DDD2013J
2660,674427,url,,,DDD2013J
2661,674063,subpage,,,DDD2013J
2662,674238,resource,,,DDD2013J
2663,673523,externalquiz,,,DDD2013J
2664,674098,subpage,,,DDD2013J
2665,674273,resource,,,DDD2013J
2666,673739,oucontent,,,DDD2013J
2667,674135,subpage,,,DDD2013J
2668,674314,resource,,,DDD2013J
2669,673999,subpage,,,DDD2013J
2670,674168,subpage,,,DDD2013J
2671,674348,resource,,,DDD2013J
2672,674031,subpage,,,DDD2013J
2673,674203,resource,,,DDD2013J
2674,674391,url,,,DDD2013J
2675,674060,subpage,,,DDD2013J
2676,674235,resource,,,DDD2013J
2677,673520,externalquiz,,,DDD2013J
2678,674461,url,,,DDD2013J
2679,674095,subpage,,,DDD2013J
2680,674270,resource,,,DDD2013J
2681,673731,oucontent,,,DDD2013J
2682,674132,subpage,,,DDD2013J
2683,674311,resource,,,DDD2013J
2684,673996,subpage,,,DDD2013J
2685,674165,subpage,,,DDD2013J
2686,674345,resource,,,DDD2013J
2687,674028,subpage,,,DDD2013J
2688,674199,resource,,,DDD2013J
2689,674057,subpage,,,DDD2013J
2690,674232,resource,,,DDD2013J
2691,674457,url,,,DDD2013J
2692,674092,subpage,,,DDD2013J
2693,674267,resource,,,DDD2013J
2694,673728,oucontent,,,DDD2013J
2695,674129,subpage,,,DDD2013J
2696,674308,resource,,,DDD2013J
2697,673993,subpage,,,DDD2013J
2698,674162,subpage,,,DDD2013J
2699,674341,resource,,,DDD2013J
2700,674025,subpage,,,DDD2013J
2701,674196,resource,,,DDD2013J
2702,674382,url,,,DDD2013J
2703,674054,subpage,,,DDD2013J
2704,674228,resource,,,DDD2013J
2705,674450,url,,,DDD2013J
2706,674089,subpage,,,DDD2013J
2707,674264,resource,,,DDD2013J
2708,673725,oucontent,,,DDD2013J
2709,674125,subpage,,,DDD2013J
2710,674303,resource,,,DDD2013J
2711,673990,subpage,,,DDD2013J
2712,674159,subpage,,,DDD2013J
2713,674338,resource,,,DDD2013J
2714,674022,subpage,,,DDD2013J
2715,674193,resource,,,DDD2013J
2716,674379,url,,,DDD2013J
2717,674051,subpage,,,DDD2013J
2718,674225,resource,,,DDD2013J
2719,674447,url,,,DDD2013J
2720,674086,subpage,,,DDD2013J
2721,674259,resource,,,DDD2013J
2722,673546,glossary,,,DDD2013J
2723,674122,subpage,,,DDD2013J
2724,674300,resource,,,DDD2013J
2725,673987,subpage,,,DDD2013J
2726,674156,subpage,,,DDD2013J
2727,674335,resource,,,DDD2013J
2728,674019,subpage,,,DDD2013J
2729,674190,resource,,,DDD2013J
2730,674375,url,,,DDD2013J
2731,674048,subpage,,,DDD2013J
2732,674222,resource,,,DDD2013J
2733,674444,url,,,DDD2013J
2734,674083,subpage,,,DDD2013J
2735,674256,resource,,,DDD2013J
2736,673542,forumng,,,DDD2013J
2737,674119,subpage,,,DDD2013J
2738,674291,resource,,,DDD2013J
2739,674297,resource,,,DDD2013J
2740,673984,subpage,,,DDD2013J
2741,674153,subpage,,,DDD2013J
2742,674332,resource,,,DDD2013J
2743,674016,subpage,,,DDD2013J
2744,674186,resource,,,DDD2013J
2745,674370,oucollaborate,,,DDD2013J
2746,674045,subpage,,,DDD2013J
2747,674218,resource,,,DDD2013J
2748,674441,url,,,DDD2013J
2749,674079,subpage,,,DDD2013J
2750,674252,resource,,,DDD2013J
2751,673539,forumng,,,DDD2013J
2752,674115,subpage,,,DDD2013J
2753,674288,resource,,,DDD2013J
2754,674294,resource,,,DDD2013J
2755,673981,subpage,,,DDD2013J
2756,674150,subpage,,,DDD2013J
2757,674328,resource,,,DDD2013J
2758,674013,subpage,,,DDD2013J
2759,674183,resource,,,DDD2013J
2760,674366,oucollaborate,,,DDD2013J
2761,674215,resource,,,DDD2013J
2762,674438,url,,,DDD2013J
2763,674075,subpage,,,DDD2013J
2764,674249,resource,,,DDD2013J
2765,673535,forumng,,,DDD2013J
2766,674111,subpage,,,DDD2013J
2767,674285,resource,,,DDD2013J
2768,673972,subpage,,,DDD2013J
2769,673978,subpage,,,DDD2013J
2770,674146,subpage,,,DDD2013J
2771,674325,resource,,,DDD2013J
2772,674010,subpage,,,DDD2013J
2773,674180,resource,,,DDD2013J
2774,674362,resource,,,DDD2013J
2775,674042,subpage,,,DDD2013J
2776,674435,url,,,DDD2013J
2777,674072,subpage,,,DDD2013J
2778,674246,resource,,,DDD2013J
2779,673532,forumng,,,DDD2013J
2780,674107,subpage,,,DDD2013J
2781,674282,resource,,,DDD2013J
2782,673969,subpage,,,DDD2013J
2783,673975,subpage,,,DDD2013J
2784,674143,subpage,,,DDD2013J
2785,674322,resource,,,DDD2013J
2786,674007,subpage,,,DDD2013J
2787,674177,resource,,,DDD2013J
2788,674359,resource,,,DDD2013J
2789,674039,subpage,,,DDD2013J
2790,674212,resource,,,DDD2013J
2791,674432,url,,,DDD2013J
2792,674069,subpage,,,DDD2013J
2793,674243,resource,,,DDD2013J
2794,673528,forumng,,,DDD2013J
2795,674103,subpage,,,DDD2013J
2796,674278,resource,,,DDD2013J
2797,673747,ouwiki,,,DDD2013J
2798,674140,subpage,,,DDD2013J
2799,674319,resource,,,DDD2013J
2800,674004,subpage,,,DDD2013J
2801,674174,resource,,,DDD2013J
2802,674356,resource,,,DDD2013J
2803,674036,subpage,,,DDD2013J
2804,674208,resource,,,DDD2013J
2805,674429,url,,,DDD2013J
2806,674065,subpage,,,DDD2013J
2807,674240,resource,,,DDD2013J
2808,673525,externalquiz,,,DDD2013J
2809,674100,subpage,,,DDD2013J
2810,674275,resource,,,DDD2013J
2811,673743,ouwiki,,,DDD2013J
2812,674137,subpage,,,DDD2013J
2813,674316,resource,,,DDD2013J
2814,674001,subpage,,,DDD2013J
2815,674170,resource,,,DDD2013J
2816,674352,resource,,,DDD2013J
2817,674033,subpage,,,DDD2013J
2818,674205,resource,,,DDD2013J
2819,674393,url,,,DDD2013J
2820,674062,subpage,,,DDD2013J
2821,674237,resource,,,DDD2013J
2822,673522,externalquiz,,,DDD2013J
2823,674097,subpage,,,DDD2013J
2824,674272,resource,,,DDD2013J
2825,673737,oucontent,,,DDD2013J
2826,674134,subpage,,,DDD2013J
2827,674313,resource,,,DDD2013J
2828,673998,subpage,,,DDD2013J
2829,674167,subpage,,,DDD2013J
2830,674347,resource,,,DDD2013J
2831,674030,subpage,,,DDD2013J
2832,674202,resource,,,DDD2013J
2833,674384,url,,,DDD2013J
2834,674059,subpage,,,DDD2013J
2835,674234,resource,,,DDD2013J
2836,673519,homepage,,,DDD2013J
2837,674459,url,,,DDD2013J
2838,674094,subpage,,,DDD2013J
2839,674269,resource,,,DDD2013J
2840,673730,oucontent,,,DDD2013J
2841,674131,subpage,,,DDD2013J
2842,674310,resource,,,DDD2013J
2843,673995,subpage,,,DDD2013J
2844,674164,subpage,,,DDD2013J
2845,674344,resource,,,DDD2013J
2846,674027,subpage,,,DDD2013J
2847,674198,resource,,,DDD2013J
2848,674056,subpage,,,DDD2013J
2849,674230,resource,,,DDD2013J
2850,674456,url,,,DDD2013J
2851,674091,subpage,,,DDD2013J
2852,674266,resource,,,DDD2013J
2853,673727,oucontent,,,DDD2013J
2854,674127,subpage,,,DDD2013J
2855,674307,resource,,,DDD2013J
2856,673992,subpage,,,DDD2013J
2857,674161,subpage,,,DDD2013J
2858,674340,resource,,,DDD2013J
2859,674024,subpage,,,DDD2013J
2860,674195,resource,,,DDD2013J
2861,674381,url,,,DDD2013J
2862,674053,subpage,,,DDD2013J
2863,674227,resource,,,DDD2013J
2864,674449,url,,,DDD2013J
2865,674088,subpage,,,DDD2013J
2866,674263,resource,,,DDD2013J
2867,673724,oucontent,,,DDD2013J
2868,674124,subpage,,,DDD2013J
2869,674302,resource,,,DDD2013J
2870,673989,subpage,,,DDD2013J
2871,674158,subpage,,,DDD2013J
2872,674337,resource,,,DDD2013J
2873,674021,subpage,,,DDD2013J
2874,674192,resource,,,DDD2013J
2875,674378,url,,,DDD2013J
2876,773471,url,,,DDD2014B
2877,773129,subpage,,,DDD2014B
2878,772736,forumng,,,DDD2014B
2879,773324,resource,,,DDD2014B
2880,773162,subpage,,,DDD2014B
2881,773022,subpage,,,DDD2014B
2882,773357,resource,,,DDD2014B
2883,773194,subpage,,,DDD2014B
2884,773400,resource,,,DDD2014B
2885,773063,subpage,,,DDD2014B
2886,773260,resource,,,DDD2014B
2887,773434,url,,,DDD2014B
2888,773096,subpage,,,DDD2014B
2889,773292,resource,,,DDD2014B
2890,773126,subpage,,,DDD2014B
2891,772733,forumng,,,DDD2014B
2892,773321,resource,,,DDD2014B
2893,773159,subpage,,,DDD2014B
2894,773019,subpage,,,DDD2014B
2895,773354,resource,,,DDD2014B
2896,773191,subpage,,,DDD2014B
2897,773397,resource,,,DDD2014B
2898,773060,subpage,,,DDD2014B
2899,773257,resource,,,DDD2014B
2900,773431,url,,,DDD2014B
2901,773092,subpage,,,DDD2014B
2902,773289,resource,,,DDD2014B
2903,773468,url,,,DDD2014B
2904,773123,subpage,,,DDD2014B
2905,772727,forumng,,,DDD2014B
2906,773318,resource,,,DDD2014B
2907,773155,subpage,,,DDD2014B
2908,773016,subpage,,,DDD2014B
2909,773351,resource,,,DDD2014B
2910,773188,subpage,,,DDD2014B
2911,773393,resource,,,DDD2014B
2912,773057,subpage,,,DDD2014B
2913,773252,resource,,,DDD2014B
2914,773428,url,,,DDD2014B
2915,773089,subpage,,,DDD2014B
2916,773286,resource,,,DDD2014B
2917,773464,url,,,DDD2014B
2918,773120,subpage,,,DDD2014B
2919,772704,externalquiz,,,DDD2014B
2920,773315,resource,,,DDD2014B
2921,773152,subpage,,,DDD2014B
2922,773013,subpage,,,DDD2014B
2923,773347,resource,,,DDD2014B
2924,773185,subpage,,,DDD2014B
2925,773389,resource,,,DDD2014B
2926,773054,subpage,,,DDD2014B
2927,773247,resource,,,DDD2014B
2928,773425,oucollaborate,,,DDD2014B
2929,773086,subpage,,,DDD2014B
2930,773283,resource,,,DDD2014B
2931,773461,url,,,DDD2014B
2932,773117,subpage,,,DDD2014B
2933,772701,externalquiz,,,DDD2014B
2934,773312,resource,,,DDD2014B
2935,773149,subpage,,,DDD2014B
2936,773010,subpage,,,DDD2014B
2937,773344,resource,,,DDD2014B
2938,773182,subpage,,,DDD2014B
2939,773386,resource,,,DDD2014B
2940,773050,subpage,,,DDD2014B
2941,773243,resource,,,DDD2014B
2942,773421,oucollaborate,,,DDD2014B
2943,773083,subpage,,,DDD2014B
2944,773280,resource,,,DDD2014B
2945,773458,url,,,DDD2014B
2946,773114,subpage,,,DDD2014B
2947,772698,externalquiz,,,DDD2014B
2948,773309,resource,,,DDD2014B
2949,773146,subpage,,,DDD2014B
2950,773002,ouwiki,,,DDD2014B
2951,773341,resource,,,DDD2014B
2952,773179,subpage,,,DDD2014B
2953,773383,resource,,,DDD2014B
2954,773047,subpage,,,DDD2014B
2955,773240,resource,,,DDD2014B
2956,773418,resource,,,DDD2014B
2957,773080,subpage,,,DDD2014B
2958,773277,resource,,,DDD2014B
2959,773455,url,,,DDD2014B
2960,773306,resource,,,DDD2014B
2961,773143,subpage,,,DDD2014B
2962,772998,oucontent,,,DDD2014B
2963,773338,resource,,,DDD2014B
2964,773176,subpage,,,DDD2014B
2965,773372,resource,,,DDD2014B
2966,773378,resource,,,DDD2014B
2967,773044,subpage,,,DDD2014B
2968,773237,resource,,,DDD2014B
2969,773415,resource,,,DDD2014B
2970,773077,subpage,,,DDD2014B
2971,773274,resource,,,DDD2014B
2972,773451,url,,,DDD2014B
2973,773111,subpage,,,DDD2014B
2974,773140,subpage,,,DDD2014B
2975,772994,oucontent,,,DDD2014B
2976,773335,resource,,,DDD2014B
2977,773173,subpage,,,DDD2014B
2978,773033,subpage,,,DDD2014B
2979,773368,resource,,,DDD2014B
2980,773375,resource,,,DDD2014B
2981,773041,subpage,,,DDD2014B
2982,773234,resource,,,DDD2014B
2983,773412,resource,,,DDD2014B
2984,773074,subpage,,,DDD2014B
2985,773271,resource,,,DDD2014B
2986,773447,url,,,DDD2014B
2987,773107,subpage,,,DDD2014B
2988,773303,resource,,,DDD2014B
2989,773137,subpage,,,DDD2014B
2990,772991,oucontent,,,DDD2014B
2991,773332,resource,,,DDD2014B
2992,773170,subpage,,,DDD2014B
2993,773030,subpage,,,DDD2014B
2994,773365,resource,,,DDD2014B
2995,773038,subpage,,,DDD2014B
2996,773202,subpage,,,DDD2014B
2997,773409,resource,,,DDD2014B
2998,773071,subpage,,,DDD2014B
2999,773268,resource,,,DDD2014B
3000,773444,url,,,DDD2014B
3001,773104,subpage,,,DDD2014B
3002,773300,resource,,,DDD2014B
3003,924211,subpage,,,DDD2014B
3004,773134,subpage,,,DDD2014B
3005,772988,oucontent,,,DDD2014B
3006,773329,resource,,,DDD2014B
3007,773167,subpage,,,DDD2014B
3008,773027,subpage,,,DDD2014B
3009,773362,resource,,,DDD2014B
3010,773035,subpage,,,DDD2014B
3011,773199,subpage,,,DDD2014B
3012,773406,resource,,,DDD2014B
3013,773068,subpage,,,DDD2014B
3014,773265,resource,,,DDD2014B
3015,773441,url,,,DDD2014B
3016,773101,subpage,,,DDD2014B
3017,773297,resource,,,DDD2014B
3018,924208,forumng,,,DDD2014B
3019,773131,subpage,,,DDD2014B
3020,772738,forumng,,,DDD2014B
3021,773326,resource,,,DDD2014B
3022,773164,subpage,,,DDD2014B
3023,773024,subpage,,,DDD2014B
3024,773359,resource,,,DDD2014B
3025,773196,subpage,,,DDD2014B
3026,773402,resource,,,DDD2014B
3027,773065,subpage,,,DDD2014B
3028,773262,resource,,,DDD2014B
3029,773436,url,,,DDD2014B
3030,773098,subpage,,,DDD2014B
3031,773294,resource,,,DDD2014B
3032,773470,url,,,DDD2014B
3033,773128,subpage,,,DDD2014B
3034,772735,forumng,,,DDD2014B
3035,773323,resource,,,DDD2014B
3036,773161,subpage,,,DDD2014B
3037,773021,subpage,,,DDD2014B
3038,773356,resource,,,DDD2014B
3039,773193,subpage,,,DDD2014B
3040,773399,resource,,,DDD2014B
3041,773062,subpage,,,DDD2014B
3042,773259,resource,,,DDD2014B
3043,773433,url,,,DDD2014B
3044,773095,subpage,,,DDD2014B
3045,773291,resource,,,DDD2014B
3046,773125,subpage,,,DDD2014B
3047,772729,forumng,,,DDD2014B
3048,773320,resource,,,DDD2014B
3049,773157,subpage,,,DDD2014B
3050,773018,subpage,,,DDD2014B
3051,773353,resource,,,DDD2014B
3052,773190,subpage,,,DDD2014B
3053,773396,resource,,,DDD2014B
3054,773059,subpage,,,DDD2014B
3055,773256,resource,,,DDD2014B
3056,773430,url,,,DDD2014B
3057,773091,subpage,,,DDD2014B
3058,773288,resource,,,DDD2014B
3059,773467,url,,,DDD2014B
3060,773122,subpage,,,DDD2014B
3061,772725,glossary,,,DDD2014B
3062,773317,resource,,,DDD2014B
3063,773154,subpage,,,DDD2014B
3064,773015,subpage,,,DDD2014B
3065,773350,resource,,,DDD2014B
3066,773187,subpage,,,DDD2014B
3067,773391,resource,,,DDD2014B
3068,773056,subpage,,,DDD2014B
3069,773251,resource,,,DDD2014B
3070,773427,url,,,DDD2014B
3071,773088,subpage,,,DDD2014B
3072,773285,resource,,,DDD2014B
3073,773463,url,,,DDD2014B
3074,773119,subpage,,,DDD2014B
3075,772703,externalquiz,,,DDD2014B
3076,773314,resource,,,DDD2014B
3077,773151,subpage,,,DDD2014B
3078,773012,subpage,,,DDD2014B
3079,773346,resource,,,DDD2014B
3080,773184,subpage,,,DDD2014B
3081,773388,resource,,,DDD2014B
3082,773053,subpage,,,DDD2014B
3083,773246,resource,,,DDD2014B
3084,773423,oucollaborate,,,DDD2014B
3085,773085,subpage,,,DDD2014B
3086,773282,resource,,,DDD2014B
3087,773460,url,,,DDD2014B
3088,773116,subpage,,,DDD2014B
3089,772700,externalquiz,,,DDD2014B
3090,773311,resource,,,DDD2014B
3091,773148,subpage,,,DDD2014B
3092,773009,subpage,,,DDD2014B
3093,773343,resource,,,DDD2014B
3094,773181,subpage,,,DDD2014B
3095,773385,resource,,,DDD2014B
3096,773049,subpage,,,DDD2014B
