,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_mod_pres,unique_identifier
6024,630182,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,BBB2014B,630182BBB2014B
6025,630260,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,BBB2014B,630260BBB2014B
6026,630315,F,Wales,No Formal quals,30-40%,35-55,0,60,N,Pass,BBB2014B,630315BBB2014B
6027,630333,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,BBB2014B,630333BBB2014B
6028,630340,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,BBB2014B,630340BBB2014B
6029,630345,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,BBB2014B,630345BBB2014B
6030,630372,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,BBB2014B,630372BBB2014B
6031,630393,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Distinction,BBB2014B,630393BBB2014B
6032,630415,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,BBB2014B,630415BBB2014B
6033,630443,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,BBB2014B,630443BBB2014B
6034,630451,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,BBB2014B,630451BBB2014B
6035,630476,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,BBB2014B,630476BBB2014B
6036,630497,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,BBB2014B,630497BBB2014B
6037,630549,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,BBB2014B,630549BBB2014B
6038,630561,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,630561BBB2014B
6039,630586,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,BBB2014B,630586BBB2014B
6040,630608,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,BBB2014B,630608BBB2014B
6041,630718,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,BBB2014B,630718BBB2014B
6042,630736,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,BBB2014B,630736BBB2014B
6043,630763,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,BBB2014B,630763BBB2014B
6044,630778,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,BBB2014B,630778BBB2014B
6045,630794,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,BBB2014B,630794BBB2014B
6046,630823,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,BBB2014B,630823BBB2014B
6047,630833,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,BBB2014B,630833BBB2014B
6048,630876,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass,BBB2014B,630876BBB2014B
6049,630902,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,BBB2014B,630902BBB2014B
6050,630920,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,BBB2014B,630920BBB2014B
6051,630944,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,BBB2014B,630944BBB2014B
6052,630957,F,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,BBB2014B,630957BBB2014B
6053,630999,F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,BBB2014B,630999BBB2014B
6054,631031,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,BBB2014B,631031BBB2014B
6055,631081,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,BBB2014B,631081BBB2014B
6056,631082,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,BBB2014B,631082BBB2014B
6057,631086,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,BBB2014B,631086BBB2014B
6058,631108,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,BBB2014B,631108BBB2014B
6059,631109,F,East Anglian Region,No Formal quals,30-40%,0-35,0,60,N,Pass,BBB2014B,631109BBB2014B
6060,631132,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,BBB2014B,631132BBB2014B
6061,631190,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,BBB2014B,631190BBB2014B
6062,631197,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,BBB2014B,631197BBB2014B
6063,631225,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,BBB2014B,631225BBB2014B
6064,631341,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,BBB2014B,631341BBB2014B
6065,631354,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,BBB2014B,631354BBB2014B
6066,631384,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,Pass,BBB2014B,631384BBB2014B
6067,631422,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,BBB2014B,631422BBB2014B
6068,631441,F,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,BBB2014B,631441BBB2014B
6069,631442,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,BBB2014B,631442BBB2014B
6070,631444,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,BBB2014B,631444BBB2014B
6071,631445,F,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,BBB2014B,631445BBB2014B
6072,631492,F,South East Region,HE Qualification,10-20,0-35,0,120,N,Pass,BBB2014B,631492BBB2014B
6073,631515,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,BBB2014B,631515BBB2014B
6074,631518,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,BBB2014B,631518BBB2014B
6075,631530,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,BBB2014B,631530BBB2014B
6076,631561,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,BBB2014B,631561BBB2014B
6077,631563,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Fail,BBB2014B,631563BBB2014B
6078,631610,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,BBB2014B,631610BBB2014B
6079,631613,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,BBB2014B,631613BBB2014B
6080,631650,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,BBB2014B,631650BBB2014B
6081,631679,F,Wales,HE Qualification,30-40%,35-55,0,120,N,Distinction,BBB2014B,631679BBB2014B
6082,631724,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,BBB2014B,631724BBB2014B
6083,631766,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,631766BBB2014B
6084,631777,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,BBB2014B,631777BBB2014B
6085,631848,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,BBB2014B,631848BBB2014B
6086,631941,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,BBB2014B,631941BBB2014B
6087,632040,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,BBB2014B,632040BBB2014B
6088,632084,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,BBB2014B,632084BBB2014B
6089,632113,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,BBB2014B,632113BBB2014B
6090,632148,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,BBB2014B,632148BBB2014B
6091,632181,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,BBB2014B,632181BBB2014B
6092,632231,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,BBB2014B,632231BBB2014B
6093,632254,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,BBB2014B,632254BBB2014B
6094,632302,F,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,Pass,BBB2014B,632302BBB2014B
6095,632447,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,BBB2014B,632447BBB2014B
6096,632454,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB2014B,632454BBB2014B
6097,632470,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,BBB2014B,632470BBB2014B
6098,632503,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,BBB2014B,632503BBB2014B
6099,632536,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,BBB2014B,632536BBB2014B
6100,632547,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,BBB2014B,632547BBB2014B
6101,632574,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,BBB2014B,632574BBB2014B
6102,632578,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,BBB2014B,632578BBB2014B
6103,632605,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,BBB2014B,632605BBB2014B
6104,632618,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,BBB2014B,632618BBB2014B
6105,632658,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,BBB2014B,632658BBB2014B
6106,632682,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,BBB2014B,632682BBB2014B
6107,632704,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,BBB2014B,632704BBB2014B
6108,632712,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,BBB2014B,632712BBB2014B
6109,632752,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,BBB2014B,632752BBB2014B
6110,632823,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,BBB2014B,632823BBB2014B
6111,632847,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,BBB2014B,632847BBB2014B
6112,632869,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,BBB2014B,632869BBB2014B
6113,632911,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,BBB2014B,632911BBB2014B
6114,633024,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,BBB2014B,633024BBB2014B
6115,633052,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,BBB2014B,633052BBB2014B
6116,633130,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,BBB2014B,633130BBB2014B
6117,633162,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,BBB2014B,633162BBB2014B
6118,633193,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,BBB2014B,633193BBB2014B
6119,633208,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,BBB2014B,633208BBB2014B
6120,633212,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,BBB2014B,633212BBB2014B
6121,633228,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,BBB2014B,633228BBB2014B
6122,633231,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,BBB2014B,633231BBB2014B
6123,633245,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,BBB2014B,633245BBB2014B
6124,633257,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,BBB2014B,633257BBB2014B
6125,633378,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,BBB2014B,633378BBB2014B
6126,633380,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,BBB2014B,633380BBB2014B
6127,633386,F,Scotland,Lower Than A Level,40-50%,35-55,0,120,N,Pass,BBB2014B,633386BBB2014B
6128,633394,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,BBB2014B,633394BBB2014B
6129,633462,F,South East Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,BBB2014B,633462BBB2014B
6130,633472,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,633472BBB2014B
6131,633491,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,BBB2014B,633491BBB2014B
6132,633499,F,West Midlands Region,HE Qualification,0-10%,35-55,0,60,N,Pass,BBB2014B,633499BBB2014B
6133,633560,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,BBB2014B,633560BBB2014B
6134,633570,M,South East Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,BBB2014B,633570BBB2014B
6135,633590,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,BBB2014B,633590BBB2014B
6136,633599,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,BBB2014B,633599BBB2014B
6137,633603,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,BBB2014B,633603BBB2014B
6138,633613,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,BBB2014B,633613BBB2014B
6139,633646,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,BBB2014B,633646BBB2014B
6140,633650,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,BBB2014B,633650BBB2014B
6141,633669,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB2014B,633669BBB2014B
6142,633865,F,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Fail,BBB2014B,633865BBB2014B
6143,633883,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,BBB2014B,633883BBB2014B
6144,633890,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,BBB2014B,633890BBB2014B
6145,633900,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,BBB2014B,633900BBB2014B
6146,633912,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,BBB2014B,633912BBB2014B
6147,633929,F,South Region,Lower Than A Level,,35-55,0,60,N,Pass,BBB2014B,633929BBB2014B
6148,633935,F,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,BBB2014B,633935BBB2014B
6149,634058,F,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass,BBB2014B,634058BBB2014B
6150,634075,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,BBB2014B,634075BBB2014B
6151,634077,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,634077BBB2014B
6152,634164,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,BBB2014B,634164BBB2014B
6153,634188,F,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,Pass,BBB2014B,634188BBB2014B
6154,634230,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,BBB2014B,634230BBB2014B
6155,634265,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,BBB2014B,634265BBB2014B
6156,634280,M,West Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,BBB2014B,634280BBB2014B
6157,634286,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,BBB2014B,634286BBB2014B
6158,634298,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,BBB2014B,634298BBB2014B
6159,634304,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,BBB2014B,634304BBB2014B
6160,634353,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,BBB2014B,634353BBB2014B
6161,634373,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,BBB2014B,634373BBB2014B
6162,634396,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,BBB2014B,634396BBB2014B
6163,634412,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,BBB2014B,634412BBB2014B
6164,634428,M,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,BBB2014B,634428BBB2014B
6165,634472,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,BBB2014B,634472BBB2014B
6166,634477,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,BBB2014B,634477BBB2014B
6167,634481,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,BBB2014B,634481BBB2014B
6168,634483,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,BBB2014B,634483BBB2014B
6169,634486,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,BBB2014B,634486BBB2014B
6170,634491,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,BBB2014B,634491BBB2014B
6171,634606,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,BBB2014B,634606BBB2014B
6172,634615,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,BBB2014B,634615BBB2014B
6173,634715,F,Wales,HE Qualification,40-50%,0-35,0,60,N,Distinction,BBB2014B,634715BBB2014B
6174,634833,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,BBB2014B,634833BBB2014B
6175,634851,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,BBB2014B,634851BBB2014B
6176,634876,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,BBB2014B,634876BBB2014B
6177,634928,F,Wales,HE Qualification,10-20,0-35,0,60,N,Pass,BBB2014B,634928BBB2014B
6178,634932,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,BBB2014B,634932BBB2014B
6179,634944,F,North Region,HE Qualification,,35-55,0,60,N,Pass,BBB2014B,634944BBB2014B
6180,634976,M,West Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,BBB2014B,634976BBB2014B
6181,635011,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,635011BBB2014B
6182,635113,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,BBB2014B,635113BBB2014B
6183,635122,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,BBB2014B,635122BBB2014B
6184,635136,F,East Midlands Region,HE Qualification,80-90%,35-55,0,120,N,Pass,BBB2014B,635136BBB2014B
6185,635173,F,Wales,HE Qualification,30-40%,0-35,0,120,N,Distinction,BBB2014B,635173BBB2014B
6186,635228,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,BBB2014B,635228BBB2014B
6187,635230,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,BBB2014B,635230BBB2014B
6188,635241,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,BBB2014B,635241BBB2014B
6189,635244,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,BBB2014B,635244BBB2014B
6190,635245,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,BBB2014B,635245BBB2014B
6191,635246,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,BBB2014B,635246BBB2014B
6192,635247,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass,BBB2014B,635247BBB2014B
6193,635432,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,BBB2014B,635432BBB2014B
6194,635433,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,BBB2014B,635433BBB2014B
6195,635435,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB2014B,635435BBB2014B
6196,635473,M,North Western Region,HE Qualification,70-80%,0-35,0,120,N,Fail,BBB2014B,635473BBB2014B
6197,635591,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,BBB2014B,635591BBB2014B
6198,635755,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,Y,Distinction,BBB2014B,635755BBB2014B
6199,635761,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,BBB2014B,635761BBB2014B
6200,635764,M,Wales,No Formal quals,10-20,0-35,0,60,N,Pass,BBB2014B,635764BBB2014B
6201,635771,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,BBB2014B,635771BBB2014B
6202,635773,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,BBB2014B,635773BBB2014B
6203,635774,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,BBB2014B,635774BBB2014B
6204,635777,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,BBB2014B,635777BBB2014B
6205,635788,F,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,BBB2014B,635788BBB2014B
6206,635793,F,Wales,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,BBB2014B,635793BBB2014B
6207,636271,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Fail,BBB2014B,636271BBB2014B
6208,637864,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Fail,BBB2014B,637864BBB2014B
6209,1108120,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,BBB2014B,1108120BBB2014B
6210,1127413,F,Scotland,HE Qualification,70-80%,35-55,0,120,N,Distinction,BBB2014B,1127413BBB2014B
6211,1332999,F,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,BBB2014B,1332999BBB2014B
6212,1341507,F,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Distinction,BBB2014B,1341507BBB2014B
6213,1393589,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,BBB2014B,1393589BBB2014B
6214,1406920,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,BBB2014B,1406920BBB2014B
6215,1431750,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,2,60,N,Fail,BBB2014B,1431750BBB2014B
6216,1453691,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,BBB2014B,1453691BBB2014B
6217,1502193,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,BBB2014B,1502193BBB2014B
6218,1508708,M,South East Region,A Level or Equivalent,50-60%,35-55,0,90,Y,Fail,BBB2014B,1508708BBB2014B
6219,1525567,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,BBB2014B,1525567BBB2014B
6220,1536591,F,London Region,Lower Than A Level,10-20,35-55,1,120,N,Withdrawn,BBB2014B,1536591BBB2014B
6221,1540042,F,South Region,Lower Than A Level,,35-55,0,60,N,Distinction,BBB2014B,1540042BBB2014B
6222,1559428,F,Scotland,HE Qualification,10-20,35-55,0,60,N,Fail,BBB2014B,1559428BBB2014B
6223,1560989,F,Scotland,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn,BBB2014B,1560989BBB2014B
6224,1588208,F,North Western Region,Lower Than A Level,70-80%,35-55,1,120,N,Withdrawn,BBB2014B,1588208BBB2014B
6225,1611973,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,BBB2014B,1611973BBB2014B
6226,1624443,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,BBB2014B,1624443BBB2014B
6227,1625718,F,South West Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction,BBB2014B,1625718BBB2014B
6228,1626021,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,BBB2014B,1626021BBB2014B
6229,1633695,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,BBB2014B,1633695BBB2014B
6230,1719114,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,BBB2014B,1719114BBB2014B
6231,1730702,F,North Western Region,Lower Than A Level,70-80%,35-55,2,120,N,Fail,BBB2014B,1730702BBB2014B
6232,1732219,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,Y,Pass,BBB2014B,1732219BBB2014B
6233,1759851,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,120,N,Pass,BBB2014B,1759851BBB2014B
6234,1763653,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,1,120,N,Pass,BBB2014B,1763653BBB2014B
6235,1780949,F,South East Region,A Level or Equivalent,40-50%,35-55,1,120,N,Pass,BBB2014B,1780949BBB2014B
6236,1782665,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Fail,BBB2014B,1782665BBB2014B
6237,1786380,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,BBB2014B,1786380BBB2014B
6238,1829654,F,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,Fail,BBB2014B,1829654BBB2014B
